,,,,,,,,,,,,,,,,,,,,,,,,,
,,第二預備金,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,15,,,,,,,,"00800000000
第二預備金",,"80,000",,,"80,000",,-,,-,,,,,,
,,,,001,,,,,,"　00800010000
　第二預備金",,"80,000",,,"80,000",,-,,-,,,,,,
,,,,,,01,,,,"　　01800010100
　　第二預備金",,"80,000",,,"80,000",,-,,-,,,,,,
,,,,,,,,01,,"　　　01800010101
　　　第二預備金",,"80,000",,,"80,000",,-,,-,,,"一、本科目包括第二預備金
二、本年度預算數包括:
　　預備金80,000千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
